Country,Name,Status,Speakers,Latitude,Longitude
China,Kanakanabu,Critically endangered,20,23.1463,120.6782
Indonesia,Kembra,Critically endangered,20,-3.908,140.3942
China,Kilen,Critically endangered,20,47.4689,133.8574
Russia,Kilen,Critically endangered,20,47.4689,133.8574
Sierra Leone,Kim,Critically endangered,20,7.2425,-11.9476
Australia,Koko Bera,Severely endangered,20,-15.6865,141.5917
Brazil,Kulina Páno,Severely endangered,20,-5.6597,-71.5429
Bolivia,Leco,Critically endangered,20,-15.586,-67.9064
Indonesia,Loun,Critically endangered,20,-2.8717,128.8366
Indonesia,Mander,Critically endangered,20,-2.4341,138.7284
Australia,Mangarla,Critically endangered,20,-20.159,122.6513
Australia,Maringarr,Critically endangered,20,-14.1525,129.6166
China,Nataoran,Critically endangered,20,24.0088,121.5898
United States of America,Nez Perce,Critically endangered,20,46.4347,-116.8268
Vanuatu,Nisvai,Critically endangered,20,-16.4492,167.7117
Australia,Nyamal,Severely endangered,20,-21.4019,119.3225
Australia,Nyikina,Severely endangered,20,-18.2613,124.6179
United States of America,Panamint,Critically endangered,20,36.4555,-116.8666
Norway,Pite Saami,Critically endangered,20,66.0447,17.8857
Sweden,Pite Saami,Critically endangered,20,66.0447,17.8857
Chile,Qawasqar,Critically endangered,20,-49.6391,-74.3554
Vietnam,Red Gelao (Vietnam),Critically endangered,20,23.1666,105.25
Cameroon,Somyev,Critically endangered,20,6.9318,11.5136
Nigeria,Somyev,Critically endangered,20,6.9318,11.5136
Sweden,Ume Saami,Critically endangered,20,65.1091,18.2153
Indonesia,Usku,Critically endangered,20,-3.5449,140.7499
Russia,Vote,Critically endangered,20,59.5858,28.4518
Australia,Wajarri,Severely endangered,20,-26.8841,116.6748
Australia,Wambaya,Critically endangered,20,-17.7696,134.923
Brazil,Warekena (Brazil),Critically endangered,20,0.7909,-68.3789
Vietnam,White Gelao (Vietnam),Severely endangered,20,23.2,105.3333
Mexico,Mixtec of Tlaltempan,Definitely endangered,19,18.6166,-98.0833
Venezuela,Uruak,Critically endangered,19,3.9957,-63.5888
Bolivia,Pacahuara,Critically endangered,18,-11.4369,-65.6762
Solomon Is.,Ririo,Critically endangered,18,-6.91,156.9671
Brazil,Ava-Canoeiro,Critically endangered,16,-14.0847,-48.0418
Costa Rica,Chorotega,Critically endangered,16,9.8991,-83.6855
Japan,Ainu (Hokkaido),Critically endangered,15,43.2612,142.8222
Australia,Jaminjung,Severely endangered,15,-15.2417,130.5725
Vanuatu,Mwesen,Critically endangered,15,-13.874,167.5415
Canada,Sechelt,Critically endangered,15,50.0846,-123.7437
United States of America,Tanana,Critically endangered,15,64.605,-149.0625
United States of America,Ingalik,Critically endangered,14,62.1655,-156.3134
Australia,Jingulu,Severely endangered,14,-17.3716,134.187
Mexico,Zapotec of Mixtepe,Critically endangered,14,16.2666,-96.3666
Indonesia,Woria,Critically endangered,13,-2.4011,136.4886
Brazil,Aruá,Severely endangered,12,-12.0285,-64.7094
United States of America,Han (United States of America),Critically endangered,12,64.7837,-141.2172
United States of America,Hupa,Critically endangered,12,41.7624,-123.7028
United States of America,Karuk,Severely endangered,12,41.7929,-123.3763
United States of America,Makah,Critically endangered,12,48.3658,-124.6118
Australia,Ngaatjatjara,Severely endangered,12,-25.1651,127.3535
Australia,Ngaliwuru,Critically endangered,12,-15.5595,131.0614
Brazil,Ofayé,Critically endangered,12,-21.361,-52.0532
Australia,Umpila,Severely endangered,12,-13.0366,143.3386
United States of America,Yurok,Critically endangered,12,41.0607,-124.1413
Brazil,Kinikinau,Critically endangered,11,-21.0685,-56.2765
Australia,Wagiman,Severely endangered,11,-14.1845,131.6546
United States of America,Achumawi,Critically endangered,10,40.8816,-122.6715
New Caledonia,Arho,Critically endangered,10,-21.274,165.0503
United States of America,Arikara,Critically endangered,10,47.648,-101.8327
China,Ayizi,Critically endangered,10,24.5964,103.7329
Vanuatu,Bangsa,Critically endangered,10,-16.146,167.389
Honduras,Ch'orti' (Honduras),Critically endangered,10,14.9364,-88.865
Thailand,Chung (Thailand),Critically endangered,10,14.4897,99.1661
Russia,Copper Island Aleut,Critically endangered,10,54.7753,167.5662
United States of America,Gros Ventre,Critically endangered,10,48.4824,-108.7639
Tanzania,Gweno,Critically endangered,10,-3.7135,37.6501
Indonesia,Hoti,Critically endangered,10,-3.0143,130.3692
Indonesia,Hulung,Critically endangered,10,-2.8614,128.5606
Indonesia,Ibu,Critically endangered,10,1.5269,127.5265
Brazil,Iranxe,Critically endangered,10,-12.6939,-57.843
Indonesia,Kamarian,Critically endangered,10,-3.4366,128.5345
Australia,Karajarri,Critically endangered,10,-19.0205,122.3437
Brazil,Karipuna,Definitely endangered,10,-10.2284,-64.5556
Brazil,Katawixi,Critically endangered,10,-8.8416,-66.0937
United States of America,Kawaiisu,Critically endangered,10,35.0589,-118.4026
Mongolia,Khövsgöl Uryangkhay,Critically endangered,10,50.9722,101.3159
Brazil,Krenak,Critically endangered,10,-19.1937,-41.1527
Australia,Kurrama,Critically endangered,10,-21.6383,117.9711
Australia,Lardil,Critically endangered,10,-16.5526,139.3176
Indonesia,Lom,Critically endangered,10,-1.6751,105.8917
Vanuatu,Lorediakarkar,Critically endangered,10,-15.1967,167.0498
Australia,Madngele,Critically endangered,10,-13.3789,130.5395
Australia,Malak Malak,Critically endangered,10,-13.7713,130.6384
China,Manchu (Amur),Critically endangered,10,49.7666,127.5
China,Manchu (Nonni),Critically endangered,10,48.0083,124.3542
United States of America,Mandan,Critically endangered,10,47.5165,-102.2461
Australia,Marrisyefin,Critically endangered,10,-13.934,129.8254
Chad,Massalat,Critically endangered,10,12.7635,20.5993
Vanuatu,Matanvat,Critically endangered,10,-15.8972,167.1947
Brazil,Matipu,Critically endangered,10,-12.2366,-53.1875
Brazil,Mawayana (Brazil),Critically endangered,10,-0.9447,-58.2495
Suriname,Mawayana (Brazil),Critically endangered,10,-0.9447,-58.2495
Canada,Munsee (Canada),Critically endangered,10,42.57,-81.879
Vanuatu,Naati,Critically endangered,10,-16.515,167.4645
Australia,Ngardi,Critically endangered,10,-20.6327,128.5839
Dem. Rep. Congo,Ngbinda,Critically endangered,10,4.6092,27.0812
United States of America,Northern Paiute (Idaho),Critically endangered,10,43.0439,-112.4566
Indonesia,Nusa Laut,Critically endangered,10,-3.6833,128.8
United States of America,Oneida (Wisconsin),Critically endangered,10,44.5158,-88.0075
United States of America,Onondaga (New York),Critically endangered,10,43.047,-76.1422
United States of America,Osage,Critically endangered,10,36.6683,-96.3316
Brazil,Parintintin,Critically endangered,10,-6.5773,-61.7871
United States of America,Pawnee,Critically endangered,10,36.3372,-96.8032
Papua New Guinea,Puari,Critically endangered,10,-2.8689,141.6577
Australia,Rembarrnga,Critically endangered,10,-13.3896,133.6706
Papua New Guinea,Sene,Critically endangered,10,-6.3753,147.7825
Vanuatu,Sowa,Critically endangered,10,-15.8609,168.1842
Papua New Guinea,Susuami,Critically endangered,10,-7.2044,146.5493
Papua New Guinea,Taap,Critically endangered,10,-6.146,146.3955
Vanuatu,Tape,Critically endangered,10,-16.0953,167.3094
Russia,Ter Saami,Critically endangered,10,68.0638,38.7063
China,Thao,Critically endangered,10,23.8808,120.9206
United States of America,Tule-Kaweah Yokuts,Critically endangered,10,36.0269,-118.7213
Russia,Tundra Enets,Critically endangered,10,71.6973,83.5839
United States of America,Wichita,Critically endangered,10,35.0647,-98.2788
Brazil,Xambioá,Critically endangered,10,-7.1717,-49.1583
Brazil,Yawalapiti,Critically endangered,10,-12.1702,-53.3365
Australia,Yiiji,Critically endangered,10,-15.8458,127.6281
Brazil,Arára Shawãdáwa,Critically endangered,9,-8.581,-72.29
Australia,Kuuku Ya'u,Critically endangered,9,-12.0185,142.8112
Australia,Ngandi,Critically endangered,9,-13.6459,135.2087
Australia,Ngarluma,Critically endangered,9,-21.1664,117.3339
Ecuador,Zaparo,Critically endangered,9,-2.2186,-76.5087
Peru,Zaparo,Critically endangered,9,-2.2186,-76.5087
Ethiopia,Ongota,Critically endangered,8,5.3207,37.2244
Brazil,Ajuru,Severely endangered,8,-12.0178,-64.7534
Vanuatu,Araki,Critically endangered,8,-15.6322,166.9413
Mexico,Ayapanec,Critically endangered,8,18.2241,-93.1108
Cameroon,Busuu,Critically endangered,8,6.8282,10.1087
Peru,Chamicuro,Critically endangered,8,-5.5285,-75.5969
Nepal,Dumi,Critically endangered,8,27.3095,86.7521
Australia,Kayardild,Critically endangered,8,-17.1197,139.4604
Peru,Munichi,Critically endangered,8,-5.8182,-76.1846
South Africa,N|uu,Critically endangered,8,-28.5169,21.4453
Brazil,Xetá,Critically endangered,8,-23.2867,-53.3935
United States of America,Kiksht,Critically endangered,7,44.2708,-121.2871
Papua New Guinea,Makolkol,Critically endangered,7,-4.8994,151.6827
Brazil,Akuntsu,Critically endangered,6,-13.1169,-61.018
Brazil,Anambé,Critically endangered,6,-2.7674,-49.2297
Australia,Arabana,Critically endangered,6,-28.6134,135.8349
United States of America,Ipai,Critically endangered,6,32.9359,-116.868
Ukraine,Karaim (Western Ukraine),Critically endangered,6,50.7538,25.3351
United States of America,Kings River Yokuts,Critically endangered,6,36.9104,-118.9261
South Africa,Korana,Critically endangered,6,-26.9352,24.1254
Australia,Mangarrayi,Critically endangered,6,-14.8067,133.8793
United States of America,Northern Sierra Miwok,Critically endangered,6,38.4008,-120.5351
Papua New Guinea,Abaga,Critically endangered,5,-6.1883,145.5976
Russia,"Aleut (Western, Commander Islands)",Critically endangered,5,55.171,166.094
China,Aqaw Gelao,Critically endangered,5,28.7447,106.0714
Vanuatu,Aveteian,Critically endangered,5,-16.3985,167.4213
Russia,Central Selkup,Critically endangered,5,59.8903,82.0129
Brazil,Cocama-Cocamilla (Brazil),Critically endangered,5,-1.8043,-66.5332
Australia,Dyirbal,Critically endangered,5,-18.0205,145.4809
Australia,Gamilaraay,Critically endangered,5,-29.7929,149.7106
India,Great andamanese,Critically endangered,5,12.2326,92.9031
Brazil,Guató,Critically endangered,5,-17.644,-57.6562
United States of America,Holikachuk,Critically endangered,5,64.2254,-155.3027
Vietnam,Iduh (Vietnam),Critically endangered,5,19.4162,104.487
Philippines,Isarog Agta,Critically endangered,5,13.6805,123.3805
Bolivia,Itonama,Critically endangered,5,-13.6246,-63.5668
Brazil,Juma,Critically endangered,5,-7.4496,-63.8195
United States of America,Kalispel,Critically endangered,5,48.2549,-117.2174
Brazil,Kanoê,Critically endangered,5,-13.1222,-61.051
Indonesia,Liki,Critically endangered,5,-1.6202,138.738
United States of America,Luiseño,Critically endangered,5,33.4622,-117.1269
United States of America,Lushootseed,Critically endangered,5,47.6074,-122.5681
China,Manchurian Kirghiz,Critically endangered,5,47.8,124.2
Indonesia,Mansim,Critically endangered,5,-0.9008,134.0441
Vanuatu,Naman,Critically endangered,5,-16.1216,167.4337
Vanuatu,Nasarian,Critically endangered,5,-16.3517,167.4659
Vanuatu,Navwien,Critically endangered,5,-16.469,167.4975
Cameroon,Ndai,Critically endangered,5,8.399,14.1641
Australia,Ngalakan,Critically endangered,5,-14.5729,134.4946
Vanuatu,Nivat,Critically endangered,5,-16.1302,167.3835
Vanuatu,Niviar,Critically endangered,5,-16.1302,167.3945
Vanuatu,Olrat,Critically endangered,5,-14.2796,167.4302
Brazil,Oro Win,Critically endangered,5,-11.6683,-65.1379
Bolivia,Paunaca,Critically endangered,5,-16.573,-61.4355
Peru,Resígaro,Critically endangered,5,-2.7674,-71.7187
Vanuatu,Sorsorian,Critically endangered,5,-16.4709,167.6499
Russia,Southern Selkup,Critically endangered,5,58.6626,85.8581
Mexico,Tuzantec,Critically endangered,5,15.1455,-92.4232
Vanuatu,Umbrul,Critically endangered,5,,
Solomon Is.,Vano,Critically endangered,5,-11.6286,166.8383
Australia,Wunambal,Critically endangered,5,-15.6124,125.0024
United States of America,Yuchi,Critically endangered,5,36.0009,-96.0988
Indonesia,Bonerif,Critically endangered,4,-2.1088,139.2352
United States of America,Coeur d'Alene,Critically endangered,4,43.3433,-116.8873
Australia,Dharawal,Critically endangered,4,-34.7235,150.5786
Papua New Guinea,Guranalum,Critically endangered,4,-4.3464,152.8417
Indonesia,Lengilu,Critically endangered,4,3.7327,115.8728
Cameroon,Njerep,Critically endangered,4,6.4572,11.2884
Papua New Guinea,Ouma,Critically endangered,4,-10.233,149.1
Australia,Paakantyi,Critically endangered,4,-31.5598,143.3935
Indonesia,Saponi,Critically endangered,4,-2.4025,136.5037
Solomon Is.,Tanema,Critically endangered,4,-11.6986,166.9111
Argentina,Tehuelche,Critically endangered,4,-51.5087,-70.3125
Colombia,Totoró,Critically endangered,4,2.504,-76.4016
Australia,Waanyi,Critically endangered,4,-17.7486,138.2739
Australia,Worrorra,Critically endangered,4,-16.4887,124.6289
Mexico,Awakatek (Mexico),Critically endangered,3,19.3481,-90.7177
Cameroon,Baldemu,Critically endangered,3,10.5742,14.5623
Cameroon,Bung,Critically endangered,3,6.5718,11.8267
Bolivia,Canichana,Extinct,3,-14.5835,-64.9731
United States of America,Central Pomo,Critically endangered,3,38.9704,-123.6893
United States of America,Central Sierra Miwok,Critically endangered,3,37.962,-120.2384
United States of America,Chemehuevi,Critically endangered,3,34.0138,-114.2146
United States of America,Kiowa Apache,Critically endangered,3,35.1018,-98.6033
United States of America,Konkow,Critically endangered,3,39.467,-121.5155
United States of America,Lake Miwok,Critically endangered,3,38.6426,-122.3849
Chad,Mabiri,Critically endangered,3,12.1682,18.7275
United States of America,Mescalero-Chiricahua Apache (Oklahoma),Critically endangered,3,34.8986,-98.3589
United States of America,Northern Pomo,Critically endangered,3,39.4143,-123.3502
Brazil,Sabanê,Critically endangered,3,-12.5277,-59.6859
United States of America,Southern Pomo,Critically endangered,3,38.7048,-122.8971
United States of America,Southern Sierra Miwok,Critically endangered,3,37.6148,-119.789
United States of America,Tubatulabal,Critically endangered,3,35.6444,-118.5183
United States of America,Tuscarora (United States of America),Critically endangered,3,43.0877,-79.0627
Vanuatu,Ura,Critically endangered,3,-18.654,169.074
Peru,Andoa (Peru),Critically endangered,2,-2.6796,-76.2011
Brazil,Arikapu,Critically endangered,2,-12.0527,-64.7259
Brazil,Aurê-Aurá,Critically endangered,2,-2.9649,-46.2084
Brazil,Baré (Brazil),Critically endangered,2,0.4394,-68.2031
Bolivia,Cayuvava,Critically endangered,2,-12.7903,-65.3247
Australia,Gajerrong,Critically endangered,2,-15.222,128.6059
Australia,Ganggalidda,Critically endangered,2,-17.1001,138.3618
Brazil,Guarasu,Critically endangered,2,-13.4724,-61.0427
United States of America,Klallam,Critically endangered,2,47.8475,-122.585
Brazil,Kujubim,Critically endangered,2,-11.9963,-64.7534
Australia,Kunjen,Critically endangered,2,-16.1316,142.207
Brazil,Kuruáya,Critically endangered,2,-5.0033,-53.9208
Vanuatu,Lemerig,Critically endangered,2,-13.7473,167.4096
Nigeria,Luri,Critically endangered,2,9.9255,9.5965
United States of America,Maidu,Critically endangered,2,40.4134,-120.6738
United States of America,Oneida (New York),Critically endangered,2,43.0778,-75.6622
Brazil,Poyanawa,Critically endangered,2,-7.6238,-73.2568
Brazil,Puruborá,Critically endangered,2,-12.3292,-64.2919
Brazil,Salamãy,Critically endangered,2,-8.7602,-63.9074
Nigeria,Sambe,Critically endangered,2,8.6027,8.3825
United States of America,Spokane,Critically endangered,2,47.9286,-118.0165
Australia,Tharkarri,Critically endangered,2,-24.148,114.6533
Peru,Vacacocha,Critically endangered,2,-2.0869,-74.5092
Australia,Wangaaybuwan,Critically endangered,2,-31.1093,144.9975
Brazil,Xipáya,Critically endangered,2,-4.3902,-53.9648
Brazil,Apiaká,Critically endangered,1,-11.1519,-57.3113
Cameroon,Bikya,Critically endangered,1,6.8309,10.0277
Cameroon,Bishuo,Critically endangered,1,6.9032,10.0991
Argentina,Chaná,Critically endangered,1,-31.8402,-60.5786
Indonesia,Dampel,Critically endangered,1,0.7923,120.2494
Brazil,Diahói,Critically endangered,1,-7.9939,-62.1936
Brazil,Kaixána,Critically endangered,1,-2.0649,-67.4121
Papua New Guinea,Lae,Extinct,1,-6.6318,147.181
Papua New Guinea,Laua,Critically endangered,1,-10.1824,149.2053
United States of America,Patwin,Critically endangered,1,38.7608,-122.0354
China,Pazeh,Critically endangered,1,24.2469,120.7727
Venezuela,Pémono,Critically endangered,1,5.6487,-65.8081
Peru,Taushiro,Critically endangered,1,-3.2502,-75.8935
Colombia,Tinigua,Critically endangered,1,2.3833,-73.6413
United States of America,Tolowa,Critically endangered,1,41.9566,-124.1915
Bolivia,Uru,Extinct,1,-16.5519,-68.6645
Vanuatu,Volow,Critically endangered,1,-13.6433,167.7159
United States of America,Wintu-Nomlaki,Critically endangered,1,39.8637,-122.0822
Chile,Yahgan,Critically endangered,1,-55.0028,-67.4615
Papua New Guinea,Yarawi,Critically endangered,1,-7.9001,147.6411
South Africa,!Gan!ne,Extinct,0,-31.3911,26.6748
Tanzania,Aasax,Extinct,0,-5.1948,37.738
India,Ahom,Extinct,0,26.5393,92.5378
Russia,Ainu (Kuril),Extinct,0,46.8882,152.0068
Russia,Ainu (Sakhalin),Extinct,0,47.3983,142.2949
Russia,Akkala Saami,Extinct,0,67.5809,31.668
United Kingdom of Great Britain and Northern Ireland,Alderney French,Extinct,0,49.7098,-2.2075
Brazil,Amanayé,Extinct,0,-3.7327,-49.1088
Ecuador,Andoa (Ecuador),Extinct,0,-2.3341,-76.5016
India,Andro,Extinct,0,24.8415,94.0539
United States of America,Antoniano,Extinct,0,35.9717,-121.1757
Vanuatu,Aore,Extinct,0,-15.5767,167.1638
Bolivia,Apolista,Extinct,0,-14.4027,-68.6206
United States of America,Arapaho (Oklahoma),Extinct,0,35.602,-97.9712
Brazil,Arapáso,Extinct,0,0,-66
Papua New Guinea,Aribwatsa,Extinct,0,-6.6523,147.2291
Russia,Arin,Extinct,0,56.2982,91.7468
Russia,Arman,Extinct,0,59.6732,150.1391
Philippines,Arta,Extinct,0,16.4225,121.7042
Argentina,Atacameño,Extinct,0,-22.7559,-68.247
Bolivia,Atacameño,Extinct,0,-22.7559,-68.247
Chile,Atacameño,Extinct,0,-22.7559,-68.247
United States of America,Atsugewi,Extinct,0,40.8824,-122.6661
China,Babuza,Extinct,0,24.01,120.623
Australia,Badala,Critically endangered,0,-25.285,153.1054
Guinea,Baga Kalem,Extinct,0,10.4013,-14.3151
Guinea,Baga Mboteni,Critically endangered,0,10.7415,-14.5513
United States of America,Barbareño,Extinct,0,34.4227,-119.7039
Iraq,Barzani Jewish Neo-Aramaic (Iraq),Extinct,0,36.2619,43.9892
China,Basay,Extinct,0,25.1378,121.6543
Sudan,Baygo,Extinct,0,11.7436,24.6423
Chad,Berakou,Extinct,0,12.8492,15.032
Sudan,Berti,Extinct,0,14.6898,25.9524
Papua New Guinea,Bina,Extinct,0,-10.2365,149.6063
Sudan,Birgid,Extinct,0,14.8598,25.0103
Ethiopia,Boro,Extinct,0,8.6244,0.6262
Togo,Boro,Extinct,0,8.6244,0.6262
Nicaragua,Cacaopera,Extinct,0,13.4109,-87.8741
South Africa,Cape Khoekhoe,Extinct,0,-34.4522,19.7314
Turkey,Cappadocian Greek (Turkey),Extinct,0,38.048,32.6953
United States of America,Catawba,Extinct,0,34.9361,-81.0272
United States of America,Cayuga (Oklahoma),Extinct,0,36.6302,-94.6441
United States of America,Cayuse,Extinct,0,44.9647,-118.5424
United States of America,Central Kalapuyan,Extinct,0,43.8,-123.06
India,Chairel,Extinct,0,24.976,94.2407
Peru,Cholon,Extinct,0,-8.8633,-76.1791
Egypt,Coptic,Extinct,0,26.8915,29.0959
United States of America,Cowlitz,Extinct,0,46.132,-122.8642
Peru,Culle,Extinct,0,-8.1951,-78.294
Hungary,Cuman,Extinct,0,46.5815,19.6765
United States of America,Cupeño,Extinct,0,33.364,-117.0756
Croatia,Dalmatian,Extinct,0,45.0599,14.5719
Botswana,Deti,Extinct,0,-20.9614,24.461
Australia,Dharug,Critically endangered,0,-34.0344,150.9301
Australia,Dhurga,Critically endangered,0,-35.4964,150.249
Philippines,Dicamay Agta,Extinct,0,16.6998,122.0167
Panama,Dorasque,Extinct,0,,
Solomon Is.,Dororo,Extinct,0,-8.2169,157.3901
Cameroon,Duli,Extinct,0,9.3813,13.5708
Australia,Dungidjau,Extinct,0,-26.5885,152.2705
Nepal,Dura,Extinct,0,28.2898,84.4519
United States of America,Eastern Abenaki,Extinct,0,44.9423,-68.7328
Russia,Eastern Kamchadal,Extinct,0,56.511,161.0156
United States of America,Eastern Pomo,Extinct,0,39.0461,-122.9211
United States of America,Eel River Athabaskan,Extinct,0,40.188,-123.6477
Sudan,Eliri,Severely endangered,0,4.5706,30.858
Kenya,Elmolo,Extinct,0,2.7212,36.7326
Côte d'Ivoire,Eotile,Extinct,0,5.2495,-3.3233
United States of America,Eyak,Extinct,0,60.2165,-143.3935
Australia,Gaagudju,Extinct,0,-12.2755,132.6379
Ethiopia,Gafat,Extinct,0,10.6768,35.8264
Nicaragua,Garífuna (Nicaragua),Critically endangered,0,12.5666,-83.7166
Ethiopia,Ge'ez,Extinct,0,8.9936,38.7597
Papua New Guinea,Getmata,Extinct,0,-5.8346,149.0405
Cameroon,Gey,Extinct,0,9.384,13.5296
Ukraine,Gothic,Extinct,0,44.653,33.8598
Spain,Guanche,Extinct,0,27.9264,-15.6774
Sudan,Gule,Extinct,0,10.0986,34.1235
Solomon Is.,Guliguli,Extinct,0,-8.2114,157.4615
Argentina,Gününa Küne,Extinct,0,-43.4848,-68.1591
Nepal,Gyasumdo,Definitely endangered,0,28.5969,84.2253
United States of America,Hanis,Extinct,0,43.406,-124.2402
China,Hoanya,Extinct,0,23.5665,120.3826
Sudan,Homa,Extinct,0,5.5011,27.3779
Chad,Horo,Extinct,0,9.239,18.3444
Myanmar,Hpun,Extinct,0,24.65,97.0666
Brazil,Huitoto (Brazil),Extinct,0,-2.3723,-66.0937
Indonesia,Hukumina,Extinct,0,-3.1514,126.2713
United States of America,Huron-Wyandot (United States of America),Extinct,0,36.7923,-94.7229
Vanuatu,Ifo,Extinct,0,-18.6605,169.1434
United States of America,Ineseño,Extinct,0,34.5942,-120.1371
Dominica,Island Carib,Extinct,0,15.4325,-61.2817
United States of America,Island Chumash,Extinct,0,34.3821,-119.4574
Bolivia,Jorá,Critically endangered,0,-14.0246,-63.3581
Morocco,Judeo-Berber (Morocco),Extinct,0,30.822,-6.8005
Russia,Kamas,Extinct,0,57.9964,92.8784
Russia,Kamas Turk,Extinct,0,58.109,92.7101
Papua New Guinea,Kaniet,Extinct,0,-0.898,145.5441
United States of America,Kansa,Extinct,0,36.7657,-96.8652
Ukraine,Karaim (Crimea),Extinct,0,45.058,33.9477
Papua New Guinea,Karami,Extinct,0,-7.1335,143.8659
Russia,Karelian (Valday),Extinct,0,58.0284,33.3215
Philippines,Katabaga,Extinct,0,13.4366,122.5569
United States of America,Kato,Extinct,0,39.677,-123.4944
Indonesia,Kayeli,Extinct,0,-3.39,127.1008
Solomon Is.,Kazukuru,Extinct,0,-8.1598,157.4629
Angola,Kede,Extinct,0,-17.1617,16.1059
Finland,Kemi Saami,Extinct,0,67.0631,27.6635
Malaysia,Kenaboi,Extinct,0,3.1129,102.0322
Russia,Kerek,Extinct,0,62.5996,176.9183
China,Ketangalan,Extinct,0,25.0433,121.4813
Nepal,Khaccaḍ Bhoṭe,Definitely endangered,0,28.1113,85.3674
Azerbaijan,Kilit,Extinct,0,38.9455,46.0989
Kenya,Kinare,Extinct,0,-0.725,37.2436
United States of America,Klamath-Modoc,Extinct,0,42.5767,-121.8637
United States of America,Konomihu,Extinct,0,41.2583,-123.3216
Kenya,Kore,Extinct,0,-2.2845,40.9185
Russia,Kott,Extinct,0,56.3013,94.5318
Brazil,Krenjê,Extinct,0,-2.5644,-46.6589
Latvia,Krevin,Extinct,0,56.35,24.2907
China,Kulun,Extinct,0,24.9823,121.3591
Australia,Kurtjar,Extinct,0,-18.0623,140.4052
Tanzania,Kw'adza,Extinct,0,-5.3753,35.8621
Angola,Kwadi,Extinct,0,-15.2523,12.2277
Angola,Kwisi,Extinct,0,-16.7309,13.0572
China,Kyakala,Extinct,0,45.3819,128.7597
Solomon Is.,Laghu,Extinct,0,-7.6157,158.7359
Nepal,Langthang Tibetan,Definitely endangered,0,28.21,85.5697
El Salvador,Lenca,Extinct,0,13.6459,-87.0996
Honduras,Lenca,Extinct,0,13.6459,-87.0996
Dem. Rep. Congo,Li-Ngbee,Extinct,0,2.4931,28.059
Indonesia,Liliali,Extinct,0,-3.39,127.1008
United States of America,Lipan,Extinct,0,33.1513,-105.799
Iran,Lishan Didan (Iran),Extinct,0,37.9615,44.6044
Iraq,Lishana Deni (Iraq),Extinct,0,36.9279,42.5115
Iraq,Lishanid Noshan (Iraq),Extinct,0,36.1777,44.165
Nepal,Loke Tibetan,Definitely endangered,0,28.82,83.7721
Kenya,Lorkoti,Extinct,0,-0.4943,37.359
United States of America,Lower Chehalis,Extinct,0,46.3227,-123.9724
Papua New Guinea,Mahigi,Extinct,0,-7.6688,143.0227
Brazil,Máku,Extinct,0,4.0615,-61.831
Myanmar,Malin,Extinct,0,24.57,94.56
Indonesia,Mapia,Extinct,0,0.8321,134.3023
Vanuatu,Maragus,Extinct,0,-16.0405,167.2778
Australia,Marrgu,Extinct,0,-11.3292,132.0227
Nicaragua,Matagalpa,Extinct,0,12.9517,-85.4381
Russia,Mator,Extinct,0,54.0593,95.4492
United States of America,Mattole,Extinct,0,39.1375,-123.6931
United States of America,Miami-Illinois,Extinct,0,36.8866,-94.8775
United States of America,Migueleño,Extinct,0,35.7587,-120.6951
Brazil,Miraña (Brazil),Critically endangered,0,-2.021,-65.6982
Brazil,Mirití Tapuia,Critically endangered,0,0.3076,-69.1699
Syria,Mlahso (Syria),Extinct,0,37.0542,41.2363
Turkey,Mlahso (Turkey),Extinct,0,38.4595,40.6507
Sierra Leone,Mo-peng,Extinct,0,7.4714,-12.2607
Peru,Mochica,Extinct,0,-7.079,-79.6453
Indonesia,Moksela,Extinct,0,-3.4654,127.1694
United States of America,Molala,Extinct,0,44.8636,-122.4645
Spain,Mozarabic,Extinct,0,37.4574,-3.988
Papua New Guinea,Mulaha,Extinct,0,-9.7002,147.4351
Brazil,Múra,Extinct,0,-3.3598,-59.2382
Cameroon,Nagumi,Extinct,0,8.6814,13.1835
Indonesia,Naka'ela,Extinct,0,-2.847,128.5208
Uganda,Napore,Extinct,0,3.8478,33.9147
United States of America,Natchez,Extinct,0,31.5544,-91.3875
United States of America,New River Shasta,Extinct,0,45.2835,-121.7134
Australia,Ngarla,Extinct,0,-20.5916,119.0917
Cameroon,Ngong,Extinct,0,9.0044,13.5104
Indonesia,Nila (Nila Island),Extinct,0,-6.7331,129.5288
United States of America,Nisenan,Extinct,0,38.7654,-121.0064
United States of America,Nooksack,Extinct,0,49.0378,-122.4865
United Kingdom of Great Britain and Northern Ireland,Norn,Extinct,0,60.3051,-1.2744
United States of America,Northeastern Pomo,Extinct,0,39.3774,-122.5454
Brazil,Nukiní,Extinct,0,-7.4931,-73.4765
Bhutan,Nupbikha,Vulnerable,0,27.3937,90.5003
Uganda,Nyang'i,Extinct,0,3.5024,33.3764
United States of America,Obispeño,Extinct,0,35.2692,-120.6707
Nigeria,Odut,Extinct,0,5.3077,8.2672
Russia,Old Prussian,Extinct,0,54.8987,20.4895
Russia,Old Sirenik,Extinct,0,64.4194,-173.9657
Brazil,Omagua (Brazil),Critically endangered,0,-3.5572,-64.5117
Argentina,Ona,Extinct,0,-54.6229,-67.4121
China,Ongkor Solon,Extinct,0,46.7774,83.0456
Colombia,Opon-Carare,Extinct,0,6.206,-73.7402
Malaysia,Orang Kanaq,Extinct,0,1.8858,103.9814
Indonesia,Palumata,Extinct,0,-3.1569,126.0516
